date,weather_code,temperature_2m_max,temperature_2m_min,rain_sum,snowfall_sum
2019-09-01,63.0,21.101,15.801,12.5,0.0
2019-09-02,63.0,15.000999,13.151,15.400001,0.0
2019-09-03,2.0,18.151,9.601,0.0,0.0
2019-09-04,1.0,21.101,11.000999,0.0,0.0
2019-09-05,63.0,15.301,10.601,18.800001,0.0
2019-09-06,61.0,13.551,10.051,13.700001,0.0
2019-09-07,61.0,14.051,9.051,8.2,0.0
2019-09-08,63.0,10.500999,8.750999,23.8,0.0
2019-09-09,55.0,13.651,8.301,4.1,0.0
2019-09-10,3.0,16.701,7.9509997,0.0,0.0
2019-09-11,51.0,18.701,9.901,0.70000005,0.0
2019-09-12,2.0,19.651,9.401,0.0,0.0
2019-09-13,1.0,20.851,11.901,0.0,0.0
2019-09-14,2.0,21.001,11.401,0.0,0.0
2019-09-15,1.0,23.001,13.151,0.0,0.0
2019-09-16,51.0,24.201,14.801,0.1,0.0
2019-09-17,51.0,20.351,14.000999,1.1,0.0
2019-09-18,51.0,15.601,8.901,0.2,0.0
2019-09-19,2.0,14.901,7.7009997,0.0,0.0
2019-09-20,1.0,15.451,5.151,0.0,0.0
2019-09-21,1.0,17.801,6.851,0.0,0.0
2019-09-22,51.0,20.801,10.201,0.6,0.0
2019-09-23,63.0,15.201,9.601,13.900001,0.0
2019-09-24,61.0,16.001,7.401,2.8,0.0
2019-09-25,61.0,16.251,9.851,7.7999997,0.0
2019-09-26,61.0,16.651,11.151,9.400002,0.0
2019-09-27,51.0,20.251,12.451,1.6000001,0.0
2019-09-28,63.0,16.001,10.000999,7.1,0.0
2019-09-29,51.0,21.001,8.951,0.2,0.0
2019-09-30,55.0,16.601,9.451,2.0,0.0
2019-10-01,61.0,20.401,8.701,4.6000004,0.0
2019-10-02,63.0,14.701,6.601,16.9,0.0
2019-10-03,51.0,10.601,5.2009997,0.8000001,0.0
2019-10-04,61.0,12.301,3.551,8.0,0.0
2019-10-05,63.0,12.151,8.701,16.1,0.0
2019-10-06,63.0,11.951,7.101,18.7,0.0
2019-10-07,61.0,12.301,5.0509996,3.1999996,0.0
2019-10-08,55.0,17.451,5.001,2.7,0.0
2019-10-09,63.0,14.301,8.051,35.399998,0.0
2019-10-10,51.0,12.551,6.901,0.70000005,0.0
2019-10-11,1.0,15.701,4.151,0.0,0.0
2019-10-12,1.0,20.201,9.701,0.0,0.0
2019-10-13,2.0,21.601,11.701,0.0,0.0
2019-10-14,0.0,19.901,11.750999,0.0,0.0
2019-10-15,63.0,20.101,7.5509996,27.400002,0.0
2019-10-16,53.0,15.401,6.3009996,0.5,0.0
2019-10-17,3.0,17.051,7.501,0.0,0.0
2019-10-18,3.0,16.101,8.601,0.0,0.0
2019-10-19,53.0,13.401,8.051,1.6000001,0.0
2019-10-20,3.0,21.251,8.451,0.0,0.0
2019-10-21,61.0,15.451,10.901,8.399999,0.0
2019-10-22,3.0,14.601,8.451,0.0,0.0
2019-10-23,1.0,19.501,8.601,0.0,0.0
2019-10-24,55.0,16.601,10.701,2.2,0.0
2019-10-25,3.0,15.051,8.101,0.0,0.0
2019-10-26,0.0,17.001,6.401,0.0,0.0
2019-10-27,51.0,18.801,10.201,0.6,0.0
2019-10-28,61.0,11.651,8.051,12.400001,0.0
2019-10-29,61.0,8.051,6.7009997,9.2,0.0
2019-10-30,61.0,7.601,6.101,17.800001,0.0
2019-10-31,55.0,8.851,5.401,2.3,0.0
2019-11-01,53.0,12.101,6.651,1.2,0.0
2019-11-02,55.0,15.651,8.001,2.0,0.0
2019-11-03,61.0,11.250999,7.8009996,10.0,0.0
2019-11-04,63.0,12.901,4.8009996,7.2,0.0
2019-11-05,63.0,8.351,3.951,9.399999,0.0
2019-11-06,53.0,8.301,2.301,1.4000001,0.0
2019-11-07,55.0,9.951,-0.199,3.0,0.0
2019-11-08,61.0,4.4509997,1.701,10.9,0.0
2019-11-09,51.0,5.8009996,-0.94899994,0.6,0.0
2019-11-10,2.0,5.401,-2.049,0.0,0.0
2019-11-11,53.0,4.401,-2.549,3.1000001,0.0
2019-11-12,73.0,5.7009997,0.25100002,3.6,0.42
2019-11-13,71.0,5.401,-1.4990001,0.4,0.14
2019-11-14,3.0,9.351,-2.049,0.0,0.0
2019-11-15,73.0,6.601,1.3510001,3.5000002,0.28
2019-11-16,51.0,6.501,-0.09899998,0.1,0.0
2019-11-17,73.0,3.301,0.25100002,2.2999997,2.94
2019-11-18,51.0,6.751,-0.84900004,0.1,0.0
2019-11-19,51.0,4.151,-0.34899998,0.2,0.0
2019-11-20,3.0,4.651,-0.599,0.0,0.0
2019-11-21,3.0,6.151,-0.749,0.0,0.0
2019-11-22,3.0,4.601,-0.79899997,0.0,0.0
2019-11-23,3.0,12.250999,2.7510002,0.0,0.0
2019-11-24,3.0,11.101,4.401,0.0,0.0
2019-11-25,3.0,8.001,1.8510001,0.0,0.0
2019-11-26,53.0,9.601,3.7510002,1.5,0.0
2019-11-27,61.0,9.951,4.401,3.9999998,0.0
2019-11-28,71.0,9.101,4.2009997,7.2999997,0.07
2019-11-29,73.0,5.351,0.95100003,15.800001,1.33
2019-11-30,73.0,4.601,-0.84900004,0.0,0.28
2019-12-01,71.0,3.651,-1.6989999,0.6,0.14
2019-12-02,73.0,1.6010001,-0.79899997,1.1,1.6800003
2019-12-03,2.0,1.6010001,-2.549,0.0,0.0
2019-12-04,1.0,2.001,-3.649,0.0,0.0
2019-12-05,0.0,5.7009997,-1.799,0.0,0.0
2019-12-06,3.0,8.801,-2.199,0.0,0.0
2019-12-07,55.0,7.251,3.2510002,4.8000007,0.0
2019-12-08,73.0,9.801,1.2509999,1.1999999,0.42000002
2019-12-09,73.0,7.401,1.8010001,6.900001,1.3299999
2019-12-10,73.0,2.701,-3.449,1.3,2.7299998
2019-12-11,73.0,5.001,-2.699,0.0,0.77
2019-12-12,73.0,2.5010002,-2.9989998,0.6,2.1699998
2019-12-13,75.0,4.851,-2.349,0.2,4.9700003
2019-12-14,71.0,8.701,0.25100002,2.0,0.14
2019-12-15,3.0,11.651,2.451,0.0,0.0
2019-12-16,1.0,11.601,2.601,0.0,0.0
2019-12-17,3.0,15.101,4.9509997,0.0,0.0
2019-12-18,51.0,11.301,5.351,0.1,0.0
2019-12-19,2.0,12.601,3.801,0.0,0.0
2019-12-20,63.0,13.750999,4.251,11.7,0.0
2019-12-21,53.0,6.151,0.701,4.2,0.0
2019-12-22,61.0,6.0509996,2.351,5.9,0.0
2019-12-23,73.0,4.8009996,2.301,5.8,0.42000002
2019-12-24,55.0,6.751,1.401,3.3999999,0.0
2019-12-25,71.0,5.251,1.1010001,5.7,0.07
2019-12-26,73.0,3.801,-0.449,0.8,0.21000001
2019-12-27,53.0,4.751,2.5010002,8.799998,0.0
2019-12-28,51.0,3.601,-2.4989998,0.1,0.0
2019-12-29,3.0,2.651,-3.449,0.0,0.0
2019-12-30,0.0,5.351,-2.449,0.0,0.0
2019-12-31,1.0,7.151,-1.3989999,0.0,0.0
2020-01-01,0.0,4.8009996,-2.349,0.0,0.0
2020-01-02,2.0,3.651,-2.199,0.0,0.0
2020-01-03,53.0,8.251,-1.549,1.3,0.0
2020-01-04,73.0,3.951,0.301,5.4,0.48999998
2020-01-05,3.0,3.0010002,-1.599,0.0,0.0
2020-01-06,1.0,5.851,-1.9989998,0.0,0.0
2020-01-07,73.0,4.151,-0.84900004,2.2,0.56
2020-01-08,2.0,6.901,-1.9489999,0.0,0.0
2020-01-09,1.0,9.750999,1.301,0.0,0.0
2020-01-10,51.0,8.351,1.1010001,0.8,0.0
2020-01-11,51.0,4.601,-1.849,0.4,0.0
2020-01-12,1.0,5.4509997,-1.9989998,0.0,0.0
2020-01-13,2.0,5.101,-1.099,0.0,0.0
2020-01-14,2.0,8.301,-1.6989999,0.0,0.0
2020-01-15,1.0,8.601,0.801,0.0,0.0
2020-01-16,1.0,10.051,1.451,0.0,0.0
2020-01-17,55.0,8.551,0.551,2.2,0.0
2020-01-18,71.0,3.951,-1.549,4.499999,0.14
2020-01-19,73.0,0.601,-2.9989998,0.0,1.4000001
2020-01-20,2.0,1.0009999,-4.249,0.0,0.0
2020-01-21,1.0,2.301,-4.849,0.0,0.0
2020-01-22,2.0,4.901,-2.549,0.0,0.0
2020-01-23,2.0,2.601,-3.4989998,0.0,0.0
2020-01-24,2.0,7.4509997,-3.599,0.0,0.0
2020-01-25,51.0,6.4509997,-1.599,0.1,0.0
2020-01-26,3.0,7.0509996,-1.1989999,0.0,0.0
2020-01-27,71.0,7.851,1.0009999,1.3000001,0.07
2020-01-28,73.0,4.251,0.40100002,3.5,3.9200003
2020-01-29,75.0,3.101,0.15100001,1.1999999,5.180001
2020-01-30,53.0,8.951,0.901,2.8000002,0.0
2020-01-31,51.0,12.701,5.0509996,0.1,0.0
2020-02-01,61.0,14.151,5.351,4.8,0.0
2020-02-02,61.0,9.951,6.101,12.700001,0.0
2020-02-03,61.0,12.551,8.951,19.800001,0.0
2020-02-04,75.0,12.801,-0.399,8.400001,6.020001
2020-02-05,73.0,2.351,-3.2489998,0.0,2.66
2020-02-06,1.0,5.0509996,-3.8489997,0.0,0.0
2020-02-07,0.0,5.651,-1.599,0.0,0.0
2020-02-08,2.0,7.8009996,-1.1489999,0.0,0.0
2020-02-09,51.0,10.750999,1.2509999,0.6,0.0
2020-02-10,71.0,10.201,4.251,17.5,0.07
2020-02-11,75.0,7.0509996,1.151,13.100001,4.7600007
2020-02-12,75.0,4.151,0.40100002,0.0,3.01
2020-02-13,75.0,9.601,-2.049,5.9000006,2.3799999
2020-02-14,75.0,6.001,1.6010001,2.8,1.47
2020-02-15,1.0,10.201,0.451,0.0,0.0
2020-02-16,3.0,14.701,4.5509996,0.0,0.0
2020-02-17,55.0,13.351,4.601,4.9000006,0.0
2020-02-18,53.0,7.101,1.951,1.6999999,0.0
2020-02-19,73.0,4.5509996,0.95100003,1.3,0.77
2020-02-20,3.0,9.051,0.0010000169,0.0,0.0
2020-02-21,53.0,6.751,0.50100005,2.3,0.0
2020-02-22,2.0,15.051,-1.349,0.0,0.0
2020-02-23,51.0,14.451,6.351,0.8000001,0.0
2020-02-24,61.0,14.901,7.401,6.0000005,0.0
2020-02-25,71.0,11.451,3.651,4.3,0.14
2020-02-26,75.0,3.801,-2.049,0.9000001,4.83
2020-02-27,73.0,4.051,-1.4489999,0.30000004,3.5
2020-02-28,73.0,5.5509996,-1.4990001,0.0,0.84
2020-02-29,51.0,11.951,2.951,1.1,0.0
2020-03-01,61.0,10.401,3.301,7.0,0.0
2020-03-02,53.0,9.500999,0.201,3.4,0.0
2020-03-03,73.0,5.0509996,-0.999,3.0,1.8900001
2020-03-04,71.0,6.751,-1.299,0.0,0.07
2020-03-05,55.0,6.2009997,1.8010001,3.2999997,0.0
2020-03-06,73.0,6.251,1.5009999,2.0,2.45
2020-03-07,73.0,5.251,-1.6989999,1.4000002,1.05
2020-03-08,3.0,8.551,-1.799,0.0,0.0
2020-03-09,55.0,6.7009997,1.7509999,5.9999995,0.0
2020-03-10,73.0,8.500999,1.3510001,7.0,0.63
2020-03-11,51.0,13.701,7.2009997,0.1,0.0
2020-03-12,53.0,14.701,6.5509996,2.9,0.0
2020-03-13,53.0,7.651,1.201,4.6,0.0
2020-03-14,2.0,7.401,0.0010000169,0.0,0.0
2020-03-15,1.0,12.151,-1.1489999,0.0,0.0
2020-03-16,1.0,14.000999,2.551,0.0,0.0
2020-03-17,3.0,13.901,5.5509996,0.0,0.0
2020-03-18,0.0,15.000999,5.351,0.0,0.0
2020-03-19,0.0,15.750999,5.251,0.0,0.0
2020-03-20,61.0,15.651,6.7009997,3.4999998,0.0
2020-03-21,51.0,10.601,2.951,1.1,0.0
2020-03-22,3.0,6.7009997,-2.549,0.0,0.0
2020-03-23,0.0,5.351,-4.349,0.0,0.0
2020-03-24,0.0,5.001,-5.399,0.0,0.0
2020-03-25,3.0,4.9509997,-4.249,0.0,0.0
2020-03-26,2.0,5.251,-3.9989998,0.0,0.0
2020-03-27,1.0,9.101,-3.099,0.0,0.0
2020-03-28,1.0,12.051,2.401,0.0,0.0
2020-03-29,75.0,7.501,1.051,4.799999,5.18
2020-03-30,73.0,2.151,-1.9489999,0.0,2.5900002
2020-03-31,1.0,5.601,-3.7489998,0.0,0.0
2020-04-01,0.0,7.101,-4.7990003,0.0,0.0
2020-04-02,1.0,10.250999,-1.4990001,0.0,0.0
2020-04-03,3.0,9.250999,1.401,0.0,0.0
2020-04-04,1.0,12.201,0.701,0.0,0.0
2020-04-05,0.0,14.750999,2.201,0.0,0.0
2020-04-06,0.0,16.801,4.051,0.0,0.0
2020-04-07,0.0,18.701,6.001,0.0,0.0
2020-04-08,51.0,17.901,7.4509997,0.2,0.0
2020-04-09,0.0,18.351,7.901,0.0,0.0
2020-04-10,0.0,18.651,7.651,0.0,0.0
2020-04-11,0.0,18.701,8.101,0.0,0.0
2020-04-12,53.0,20.001,9.051,0.70000005,0.0
2020-04-13,61.0,17.701,5.351,7.0,0.0
2020-04-14,51.0,7.401,1.5009999,0.4,0.0
2020-04-15,1.0,15.101,-0.048999995,0.0,0.0
2020-04-16,1.0,18.051,5.851,0.0,0.0
2020-04-17,2.0,19.501,10.551,0.0,0.0
2020-04-18,53.0,20.501,10.750999,2.3,0.0
2020-04-19,2.0,18.951,9.101,0.0,0.0
2020-04-20,51.0,14.701,8.651,0.8000001,0.0
2020-04-21,1.0,17.951,7.101,0.0,0.0
2020-04-22,0.0,19.051,6.4509997,0.0,0.0
2020-04-23,0.0,17.401,7.101,0.0,0.0
2020-04-24,3.0,19.751,8.451,0.0,0.0
2020-04-25,61.0,18.351,9.401,2.4999998,0.0
2020-04-26,53.0,17.501,8.001,0.90000004,0.0
2020-04-27,51.0,18.301,9.201,0.6,0.0
2020-04-28,55.0,13.701,8.901,5.4999995,0.0
2020-04-29,61.0,13.151,7.251,10.499999,0.0
2020-04-30,63.0,14.201,6.3009996,10.299999,0.0
2020-05-01,61.0,12.601,7.251,11.300001,0.0
2020-05-02,63.0,13.451,5.251,18.7,0.0
2020-05-03,51.0,13.801,3.601,0.6,0.0
2020-05-04,53.0,18.001,8.101,3.0999997,0.0
2020-05-05,61.0,11.351,9.101,16.1,0.0
2020-05-06,53.0,13.101,6.101,1.8000002,0.0
2020-05-07,1.0,17.501,4.2009997,0.0,0.0
2020-05-08,2.0,20.701,8.750999,0.0,0.0
2020-05-09,63.0,20.901,12.451,12.200001,0.0
2020-05-10,53.0,19.951,12.201,1.4,0.0
2020-05-11,71.0,18.451,2.901,11.899999,0.07
2020-05-12,73.0,9.151,2.051,3.3,0.49
2020-05-13,61.0,11.151,5.9509997,9.600001,0.0
2020-05-14,53.0,10.051,6.7009997,5.799999,0.0
2020-05-15,61.0,9.951,5.851,11.000002,0.0
2020-05-16,61.0,15.051,4.301,2.3,0.0
2020-05-17,1.0,18.051,6.851,0.0,0.0
2020-05-18,1.0,19.951,8.500999,0.0,0.0
2020-05-19,51.0,20.351,10.000999,0.1,0.0
2020-05-20,51.0,19.251,11.851,0.6,0.0
2020-05-21,1.0,21.201,10.701,0.0,0.0
2020-05-22,3.0,22.501,13.051,0.0,0.0
2020-05-23,63.0,22.851,9.051,24.1,0.0
2020-05-24,51.0,15.851,6.251,0.4,0.0
2020-05-25,51.0,15.250999,7.851,0.1,0.0
2020-05-26,3.0,16.851,8.151,0.0,0.0
2020-05-27,1.0,18.901,7.3009996,0.0,0.0
2020-05-28,51.0,18.001,9.301,0.3,0.0
2020-05-29,1.0,16.401,7.151,0.0,0.0
2020-05-30,3.0,16.751,7.101,0.0,0.0
2020-05-31,1.0,17.101,6.9509997,0.0,0.0
2020-06-01,0.0,21.151,8.701,0.0,0.0
2020-06-02,1.0,21.901,10.451,0.0,0.0
2020-06-03,63.0,23.501,11.451,9.4,0.0
2020-06-04,63.0,15.000999,10.401,22.800001,0.0
2020-06-05,53.0,14.701,9.301,3.1999996,0.0
2020-06-06,61.0,18.351,10.651,6.8,0.0
2020-06-07,63.0,11.051,6.4509997,18.5,0.0
2020-06-08,53.0,16.301,8.151,2.9,0.0
2020-06-09,61.0,13.651,9.701,8.999999,0.0
2020-06-10,63.0,14.750999,10.651,21.499998,0.0
2020-06-11,63.0,16.201,9.901,20.2,0.0
2020-06-12,0.0,24.601,9.000999,0.0,0.0
2020-06-13,61.0,21.351,10.750999,4.7999997,0.0
2020-06-14,61.0,14.151,11.401,9.900001,0.0
2020-06-15,51.0,16.651,12.151,1.1000001,0.0
2020-06-16,53.0,16.651,11.551,1.3000001,0.0
2020-06-17,61.0,15.801,11.101,3.0999997,0.0
2020-06-18,55.0,18.451,8.351,3.9,0.0
2020-06-19,55.0,15.250999,10.051,6.2000003,0.0
2020-06-20,53.0,17.551,8.801,1.5000001,0.0
2020-06-21,51.0,19.851,11.051,1.5000002,0.0
2020-06-22,53.0,20.901,13.401,1.0000001,0.0
2020-06-23,1.0,22.901,12.500999,0.0,0.0
2020-06-24,0.0,23.351,13.601,0.0,0.0
2020-06-25,1.0,23.151,13.351,0.0,0.0
2020-06-26,63.0,25.301,15.101,12.300001,0.0
2020-06-27,63.0,24.451,15.500999,9.900001,0.0
2020-06-28,61.0,22.851,16.451,7.3,0.0
2020-06-29,63.0,19.951,13.651,16.300003,0.0
2020-06-30,3.0,22.251,12.551,0.0,0.0
2020-07-01,61.0,24.951,14.750999,4.3,0.0
2020-07-02,65.0,22.851,13.801,23.100002,0.0
2020-07-03,61.0,17.351,12.801,5.7000003,0.0
2020-07-04,51.0,21.751,11.651,0.3,0.0
2020-07-05,1.0,24.851,13.500999,0.0,0.0
2020-07-06,55.0,19.951,11.801,3.8,0.0
2020-07-07,1.0,19.051,9.951,0.0,0.0
2020-07-08,1.0,23.301,10.601,0.0,0.0
2020-07-09,1.0,26.551,12.250999,0.0,0.0
2020-07-10,63.0,27.151,16.001,9.1,0.0
2020-07-11,61.0,17.351,12.151,19.100004,0.0
2020-07-12,1.0,20.101,10.500999,0.0,0.0
2020-07-13,1.0,20.701,11.101,0.0,0.0
2020-07-14,51.0,21.401,13.151,0.70000005,0.0
2020-07-15,61.0,18.051,13.101,6.1999993,0.0
2020-07-16,61.0,15.250999,13.051,12.0,0.0
2020-07-17,61.0,16.651,12.750999,8.900001,0.0
2020-07-18,51.0,20.051,12.651,0.6,0.0
2020-07-19,2.0,22.951,12.701,0.0,0.0
2020-07-20,51.0,25.251,13.351,0.2,0.0
2020-07-21,63.0,25.201,15.250999,17.5,0.0
2020-07-22,63.0,23.651,15.951,14.700001,0.0
2020-07-23,63.0,23.551,13.901,4.1,0.0
2020-07-24,61.0,20.451,14.250999,7.5999994,0.0
2020-07-25,51.0,23.301,12.901,0.2,0.0
2020-07-26,53.0,23.101,15.250999,4.2999997,0.0
2020-07-27,51.0,25.401,14.201,0.4,0.0
2020-07-28,63.0,27.901,18.651,6.4,0.0
2020-07-29,53.0,23.551,15.401,2.7999997,0.0
2020-07-30,1.0,26.751,16.501,0.0,0.0
2020-07-31,53.0,28.601,19.901,1.8,0.0
2020-08-01,55.0,28.651,20.451,1.4,0.0
2020-08-02,63.0,23.151,16.101,27.8,0.0
2020-08-03,63.0,17.501,12.000999,35.0,0.0
2020-08-04,63.0,14.500999,9.951,24.1,0.0
2020-08-05,3.0,20.051,9.851,0.0,0.0
2020-08-06,1.0,23.251,11.000999,0.0,0.0
2020-08-07,0.0,25.451,14.851,0.0,0.0
2020-08-08,0.0,25.801,15.750999,0.0,0.0
2020-08-09,1.0,26.751,16.551,0.0,0.0
2020-08-10,51.0,27.301,18.201,0.1,0.0
2020-08-11,55.0,27.551,19.101,2.2,0.0
2020-08-12,53.0,27.201,18.651,0.70000005,0.0
2020-08-13,63.0,24.501,16.201,10.6,0.0
2020-08-14,53.0,21.251,15.451,1.7,0.0
2020-08-15,51.0,23.401,14.601,0.70000005,0.0
2020-08-16,55.0,24.451,16.851,2.3,0.0
2020-08-17,61.0,20.701,15.000999,10.100002,0.0
2020-08-18,63.0,21.201,14.101,10.1,0.0
2020-08-19,61.0,22.451,13.351,2.5999997,0.0
2020-08-20,53.0,27.101,16.951,1.3000001,0.0
2020-08-21,2.0,29.001,17.751,0.0,0.0
2020-08-22,61.0,20.851,17.351,8.3,0.0
2020-08-23,51.0,19.851,14.401,2.2,0.0
2020-08-24,51.0,19.501,13.351,0.2,0.0
2020-08-25,2.0,21.401,9.701,0.0,0.0
2020-08-26,3.0,23.851,14.451,0.0,0.0
2020-08-27,3.0,20.801,10.851,0.0,0.0
2020-08-28,63.0,22.701,14.701,24.000002,0.0
2020-08-29,63.0,13.951,11.801,40.299995,0.0
2020-08-30,63.0,12.701,9.750999,59.999996,0.0
2020-08-31,51.0,15.851,8.801,1.2,0.0
2020-09-01,63.0,14.801,9.750999,15.700002,0.0
2020-09-02,51.0,16.051,9.101,1.2000002,0.0
2020-09-03,51.0,19.651,9.601,0.70000005,0.0
2020-09-04,1.0,22.551,12.201,0.0,0.0
2020-09-05,53.0,24.151,14.951,2.5,0.0
2020-09-06,63.0,15.500999,12.401,22.9,0.0
2020-09-07,53.0,16.251,10.801,2.2000003,0.0
2020-09-08,0.0,18.801,8.801,0.0,0.0
2020-09-09,1.0,21.451,11.701,0.0,0.0
2020-09-10,1.0,21.151,12.651,0.0,0.0
2020-09-11,53.0,20.801,13.051,0.90000004,0.0
2020-09-12,51.0,22.451,14.151,0.90000004,0.0
2020-09-13,1.0,23.151,13.351,0.0,0.0
2020-09-14,1.0,24.351,14.201,0.0,0.0
2020-09-15,1.0,25.101,16.201,0.0,0.0
2020-09-16,2.0,24.251,16.451,0.0,0.0
