date,weather_code,temperature_2m_max,temperature_2m_min,rain_sum,snowfall_sum
2020-09-17,51.0,22.251,14.601,0.1,0.0
2020-09-18,3.0,20.251,12.051,0.0,0.0
2020-09-19,51.0,20.751,12.601,0.1,0.0
2020-09-20,53.0,20.601,12.851,0.9,0.0
2020-09-21,51.0,19.601,13.951,0.5,0.0
2020-09-22,63.0,20.451,13.101,8.900001,0.0
2020-09-23,61.0,18.651,12.750999,3.4999998,0.0
2020-09-24,63.0,18.751,12.151,15.4,0.0
2020-09-25,61.0,12.851,5.751,11.200001,0.0
2020-09-26,53.0,8.401,4.8009996,7.399999,0.0
2020-09-27,51.0,11.401,3.901,0.1,0.0
2020-09-28,51.0,11.601,5.851,0.6,0.0
2020-09-29,55.0,12.000999,8.351,4.3,0.0
2020-09-30,3.0,15.351,6.351,0.0,0.0
2020-10-01,55.0,17.101,8.251,3.2,0.0
2020-10-02,61.0,17.751,8.851,7.3999996,0.0
2020-10-03,63.0,14.801,5.2009997,19.4,0.0
2020-10-04,55.0,13.551,4.901,6.2000003,0.0
2020-10-05,61.0,12.851,6.901,6.6,0.0
2020-10-06,63.0,13.901,8.001,8.7,0.0
2020-10-07,53.0,11.750999,7.7009997,4.8999996,0.0
2020-10-08,51.0,16.001,7.601,0.1,0.0
2020-10-09,3.0,16.701,9.101,0.0,0.0
2020-10-10,61.0,12.250999,6.5509996,8.699999,0.0
2020-10-11,61.0,8.401,4.8009996,11.2,0.0
2020-10-12,53.0,7.001,3.201,2.6999998,0.0
2020-10-13,3.0,8.551,1.6010001,0.0,0.0
2020-10-14,3.0,8.401,1.301,0.0,0.0
2020-10-15,53.0,6.401,3.801,5.1,0.0
2020-10-16,53.0,7.2009997,5.151,9.0,0.0
2020-10-17,53.0,7.651,5.0509996,1.7000002,0.0
2020-10-18,51.0,8.401,4.9509997,1.1000001,0.0
2020-10-19,2.0,10.250999,2.951,0.0,0.0
2020-10-20,1.0,15.451,3.101,0.0,0.0
2020-10-21,3.0,18.201,9.651,0.0,0.0
2020-10-22,3.0,18.101,8.651,0.0,0.0
2020-10-23,61.0,14.151,10.051,11.3,0.0
2020-10-24,53.0,13.101,7.0509996,3.5999997,0.0
2020-10-25,1.0,15.750999,4.651,0.0,0.0
2020-10-26,63.0,10.551,3.301,24.699997,0.0
2020-10-27,51.0,9.351,2.301,0.5,0.0
2020-10-28,61.0,12.401,4.051,3.0,0.0
2020-10-29,61.0,10.750999,7.851,10.499999,0.0
2020-10-30,53.0,15.000999,6.351,0.7,0.0
2020-10-31,1.0,14.151,4.651,0.0,0.0
2020-11-01,55.0,14.851,9.101,2.1000001,0.0
2020-11-02,61.0,19.701,11.551,2.7,0.0
2020-11-03,61.0,14.551,7.351,10.300001,0.0
2020-11-04,61.0,7.601,5.401,9.3,0.0
2020-11-05,3.0,8.001,5.8009996,0.0,0.0
2020-11-06,3.0,9.250999,2.801,0.0,0.0
2020-11-07,1.0,11.750999,3.551,0.0,0.0
2020-11-08,2.0,14.000999,5.2009997,0.0,0.0
2020-11-09,0.0,12.101,4.051,0.0,0.0
2020-11-10,3.0,10.051,3.651,0.0,0.0
2020-11-11,2.0,9.500999,4.351,0.0,0.0
2020-11-12,3.0,13.101,4.251,0.0,0.0
2020-11-13,3.0,12.551,5.0509996,0.0,0.0
2020-11-14,3.0,13.250999,5.9509997,0.0,0.0
2020-11-15,3.0,13.101,4.8009996,0.0,0.0
2020-11-16,53.0,10.101,6.751,3.0,0.0
2020-11-17,3.0,10.301,4.4509997,0.0,0.0
2020-11-18,0.0,11.101,3.051,0.0,0.0
2020-11-19,61.0,11.601,3.5010002,6.9999995,0.0
2020-11-20,71.0,3.801,-1.299,4.7000003,0.21000001
2020-11-21,2.0,4.051,-2.9989998,0.0,0.0
2020-11-22,3.0,5.101,-0.999,0.0,0.0
2020-11-23,3.0,6.7009997,-0.599,0.0,0.0
2020-11-24,0.0,4.901,-1.349,0.0,0.0
2020-11-25,1.0,4.8009996,-0.899,0.0,0.0
2020-11-26,2.0,6.751,-1.9489999,0.0,0.0
2020-11-27,0.0,6.7009997,-1.599,0.0,0.0
2020-11-28,3.0,3.051,-2.199,0.0,0.0
2020-11-29,3.0,0.051,-3.599,0.0,0.0
2020-11-30,3.0,0.95100003,-3.7489998,0.0,0.0
2020-12-01,73.0,1.901,-2.949,0.20000005,3.9899998
2020-12-02,73.0,0.701,-1.849,0.0,2.03
2020-12-03,3.0,2.551,-3.049,0.0,0.0
2020-12-04,71.0,8.951,-0.69899994,1.2,0.28
2020-12-05,75.0,2.251,-0.449,0.49999997,8.4
2020-12-06,75.0,1.201,-0.79899997,0.0,14.210001
2020-12-07,73.0,1.7509999,-5.649,0.099999994,3.1499999
2020-12-08,73.0,2.801,-6.499,0.1,1.05
2020-12-09,75.0,0.601,-1.1489999,0.0,5.11
2020-12-10,3.0,0.801,-6.849,0.0,0.0
2020-12-11,3.0,1.7509999,-6.999,0.0,0.0
2020-12-12,71.0,3.651,-2.149,4.4999995,0.35
2020-12-13,71.0,4.501,-0.499,1.2,0.14
2020-12-14,3.0,7.0509996,-2.199,0.0,0.0
2020-12-15,51.0,8.001,0.801,0.4,0.0
2020-12-16,53.0,7.351,0.75100005,0.9,0.0
2020-12-17,2.0,7.851,-0.14899999,0.0,0.0
2020-12-18,53.0,7.8009996,0.451,0.5,0.0
2020-12-19,1.0,8.401,-0.24900001,0.0,0.0
2020-12-20,51.0,6.9509997,0.051,1.0,0.0
2020-12-21,61.0,6.001,0.351,5.0,0.0
2020-12-22,53.0,12.651,5.8009996,1.5999999,0.0
2020-12-23,53.0,13.201,5.4509997,1.4,0.0
2020-12-24,63.0,8.151,2.551,19.9,0.0
2020-12-25,75.0,2.551,-2.099,0.50000006,8.68
2020-12-26,71.0,-0.599,-5.9490004,0.0,0.14
2020-12-27,3.0,2.901,-7.799,0.0,0.0
2020-12-28,73.0,2.701,-2.849,0.40000004,1.54
2020-12-29,71.0,4.401,-3.8489997,0.0,0.14
2020-12-30,73.0,2.551,-3.399,0.20000002,0.63
2020-12-31,71.0,2.601,-4.5490003,0.0,0.07
2021-01-01,71.0,1.8510001,-2.699,0.0,0.07
2021-01-02,71.0,0.25100002,-2.149,0.0,0.7
2021-01-03,71.0,-0.34899998,-2.699,0.0,0.42
2021-01-04,3.0,-0.749,-4.399,0.0,0.0
2021-01-05,71.0,-1.099,-5.7990003,0.0,0.14
2021-01-06,73.0,-0.199,-2.949,0.0,2.24
2021-01-07,71.0,-0.09899998,-9.549,0.0,0.35
2021-01-08,3.0,-0.048999995,-9.799,0.0,0.0
2021-01-09,2.0,-1.6989999,-12.599,0.0,0.0
2021-01-10,1.0,-2.7489998,-13.599,0.0,0.0
2021-01-11,3.0,-3.049,-12.749001,0.0,0.0
2021-01-12,73.0,1.5510001,-7.7490005,0.39999998,6.6499996
2021-01-13,75.0,2.601,-1.349,3.8000002,7.0699997
2021-01-14,75.0,2.701,-2.4989998,6.1000004,28.489998
2021-01-15,75.0,-1.1489999,-7.349,0.0,10.360002
2021-01-16,73.0,-2.799,-9.749001,0.0,0.21000001
2021-01-17,73.0,0.40100002,-5.099,0.0,8.54
2021-01-18,71.0,0.701,-3.599,0.1,0.7
2021-01-19,3.0,4.851,-7.9990005,0.0,0.0
2021-01-20,2.0,5.351,-2.149,0.0,0.0
2021-01-21,3.0,8.151,0.901,0.0,0.0
2021-01-22,71.0,9.851,1.401,2.3,0.07
2021-01-23,75.0,3.651,-1.099,0.9000001,6.16
2021-01-24,73.0,0.851,-5.1990004,0.0,2.1699998
2021-01-25,73.0,-0.24900001,-5.849,0.10000001,5.1099997
2021-01-26,71.0,-0.749,-5.599,0.0,0.35
2021-01-27,75.0,1.3510001,-9.099,0.1,2.73
2021-01-28,63.0,7.001,1.201,26.500002,0.0
2021-01-29,61.0,7.901,2.951,14.7,0.0
2021-01-30,61.0,5.751,2.351,11.400001,0.0
2021-01-31,73.0,5.8009996,-0.09899998,3.8999996,0.35
2021-02-01,61.0,6.101,0.851,9.3,0.0
2021-02-02,63.0,9.151,4.401,10.6,0.0
2021-02-03,63.0,11.750999,5.001,10.8,0.0
2021-02-04,3.0,9.500999,4.9509997,0.0,0.0
2021-02-05,51.0,11.051,2.301,0.2,0.0
2021-02-06,51.0,9.901,2.151,0.1,0.0
2021-02-07,73.0,6.151,0.801,9.9,2.8
2021-02-08,71.0,4.651,-0.54899997,0.20000002,0.77
2021-02-09,75.0,1.2509999,-1.049,0.0,3.6399999
2021-02-10,73.0,1.8510001,-6.999,0.099999964,5.6
2021-02-11,73.0,-6.7990003,-16.749,0.0,0.90999997
2021-02-12,2.0,-4.499,-12.649,0.0,0.0
2021-02-13,1.0,-5.9490004,-17.599,0.0,0.0
2021-02-14,2.0,-0.199,-18.249,0.0,0.0
2021-02-15,71.0,4.151,-11.699,1.0,0.28
2021-02-16,61.0,10.851,3.401,2.1,0.0
2021-02-17,63.0,9.301,1.301,7.5999994,0.0
2021-02-18,3.0,10.451,0.25100002,0.0,0.0
2021-02-19,3.0,11.401,2.951,0.0,0.0
2021-02-20,1.0,12.801,2.351,0.0,0.0
2021-02-21,0.0,14.151,1.5009999,0.0,0.0
2021-02-22,1.0,16.101,4.751,0.0,0.0
2021-02-23,1.0,14.151,4.9509997,0.0,0.0
2021-02-24,0.0,16.301,5.251,0.0,0.0
2021-02-25,0.0,16.001,4.8009996,0.0,0.0
2021-02-26,53.0,13.151,5.251,1.2,0.0
2021-02-27,53.0,5.651,-1.299,2.2,0.0
2021-02-28,1.0,7.4509997,-2.099,0.0,0.0
2021-03-01,0.0,7.9509997,-1.4489999,0.0,0.0
2021-03-02,1.0,11.101,-0.048999995,0.0,0.0
2021-03-03,2.0,12.151,1.951,0.0,0.0
2021-03-04,61.0,12.051,3.851,5.7,0.0
2021-03-05,71.0,4.7009997,-0.649,9.200002,0.35
2021-03-06,2.0,4.8009996,-1.7489998,0.0,0.0
2021-03-07,51.0,7.151,-1.6489999,1.5,0.0
2021-03-08,51.0,5.5509996,-1.2490001,1.0,0.0
2021-03-09,71.0,4.5509996,-2.149,0.0,0.28
2021-03-10,73.0,7.5509996,-0.999,0.2,0.63
2021-03-11,63.0,14.401,3.551,13.799999,0.0
2021-03-12,73.0,8.500999,1.7509999,4.9,0.35
2021-03-13,73.0,12.551,1.951,6.1,0.49
2021-03-14,75.0,3.851,0.451,0.90000004,7.0700006
2021-03-15,73.0,3.7510002,0.051,1.7000002,5.810001
2021-03-16,73.0,3.0010002,-0.499,0.1,2.4499998
2021-03-17,75.0,2.451,-1.799,0.19999999,8.400002
2021-03-18,73.0,1.8010001,-6.7990003,0.0,1.8900005
2021-03-19,73.0,3.201,-3.9490001,0.0,2.52
2021-03-20,73.0,-0.649,-10.599,0.10000001,1.12
2021-03-21,73.0,1.5009999,-4.999,0.0,2.1
2021-03-22,73.0,1.8010001,-0.84900004,0.0,1.12
2021-03-23,3.0,6.8009996,-0.749,0.0,0.0
2021-03-24,0.0,10.351,0.10100001,0.0,0.0
2021-03-25,51.0,13.601,3.5010002,0.5,0.0
2021-03-26,3.0,13.401,2.101,0.0,0.0
2021-03-27,61.0,8.001,2.301,6.0,0.0
2021-03-28,1.0,12.051,-0.449,0.0,0.0
2021-03-29,1.0,15.651,4.001,0.0,0.0
2021-03-30,1.0,17.901,4.601,0.0,0.0
2021-03-31,1.0,18.451,6.3009996,0.0,0.0
2021-04-01,1.0,19.351,8.500999,0.0,0.0
2021-04-02,3.0,14.901,4.4509997,0.0,0.0
2021-04-03,3.0,5.751,1.5009999,0.0,0.0
2021-04-04,0.0,9.051,0.551,0.0,0.0
2021-04-05,75.0,12.750999,-3.299,1.6000001,7.4199996
2021-04-06,73.0,1.651,-4.099,0.0,3.5000002
2021-04-07,73.0,0.051,-3.9490001,0.0,3.64
2021-04-08,3.0,7.501,-0.649,0.0,0.0
2021-04-09,3.0,12.851,-0.499,0.0,0.0
2021-04-10,3.0,14.051,5.251,0.0,0.0
2021-04-11,3.0,17.101,7.101,0.0,0.0
2021-04-12,75.0,7.751,-0.449,4.8999996,9.099999
2021-04-13,73.0,4.4509997,-1.8989999,0.5,1.5400001
2021-04-14,71.0,5.751,-3.049,0.0,0.14
2021-04-15,71.0,5.151,-1.1989999,0.3,0.21000001
2021-04-16,2.0,6.8009996,-1.4990001,0.0,0.0
2021-04-17,3.0,5.901,-2.099,0.0,0.0
2021-04-18,53.0,6.9509997,0.601,1.4000001,0.0
2021-04-19,51.0,9.451,0.15100001,0.2,0.0
2021-04-20,51.0,11.851,2.201,0.2,0.0
2021-04-21,55.0,13.351,2.301,1.5,0.0
2021-04-22,53.0,12.901,4.001,3.5999994,0.0
2021-04-23,0.0,13.651,2.151,0.0,0.0
2021-04-24,1.0,16.101,3.051,0.0,0.0
2021-04-25,1.0,14.750999,6.351,0.0,0.0
2021-04-26,1.0,14.151,4.601,0.0,0.0
2021-04-27,1.0,15.000999,4.301,0.0,0.0
2021-04-28,63.0,16.101,5.851,6.2999997,0.0
2021-04-29,61.0,11.601,8.401,9.6,0.0
2021-04-30,61.0,15.651,5.901,5.9,0.0
2021-05-01,71.0,9.250999,3.101,19.999998,0.07
2021-05-02,73.0,9.250999,2.801,14.200003,0.77
2021-05-03,51.0,11.351,1.8510001,1.8,0.0
2021-05-04,53.0,15.750999,4.2009997,2.8999999,0.0
2021-05-05,63.0,9.101,2.7510002,12.000003,0.0
2021-05-06,61.0,10.000999,3.851,9.100001,0.0
2021-05-07,61.0,9.000999,2.851,6.7000003,0.0
2021-05-08,3.0,15.801,2.7510002,0.0,0.0
2021-05-09,1.0,24.751,9.000999,0.0,0.0
2021-05-10,51.0,22.851,11.750999,1.1,0.0
2021-05-11,61.0,14.500999,8.251,9.599999,0.0
2021-05-12,53.0,11.000999,6.751,5.5,0.0
2021-05-13,61.0,12.301,5.151,7.8,0.0
2021-05-14,61.0,15.151,2.801,4.3,0.0
2021-05-15,61.0,13.601,4.351,6.4999995,0.0
2021-05-16,63.0,12.601,4.901,13.900001,0.0
2021-05-17,61.0,12.351,6.601,7.5999994,0.0
2021-05-18,61.0,11.801,6.901,10.7,0.0
2021-05-19,61.0,10.750999,5.9509997,7.799999,0.0
2021-05-20,53.0,13.250999,5.751,2.9999998,0.0
2021-05-21,61.0,12.301,6.601,9.6,0.0
2021-05-22,61.0,14.451,5.401,5.1000004,0.0
2021-05-23,55.0,14.051,6.251,4.7,0.0
2021-05-24,61.0,14.201,6.5509996,7.9,0.0
2021-05-25,55.0,12.651,6.251,2.4,0.0
2021-05-26,61.0,13.801,6.351,4.6,0.0
2021-05-27,61.0,11.901,5.7009997,11.700001,0.0
2021-05-28,1.0,16.351,5.751,0.0,0.0
2021-05-29,3.0,15.951,8.351,0.0,0.0
2021-05-30,2.0,15.701,8.451,0.0,0.0
2021-05-31,0.0,18.051,6.101,0.0,0.0
2021-06-01,0.0,19.701,8.651,0.0,0.0
2021-06-02,63.0,21.851,11.051,4.1000004,0.0
2021-06-03,2.0,21.301,12.601,0.0,0.0
2021-06-04,61.0,21.651,13.851,2.3,0.0
2021-06-05,61.0,16.801,11.750999,8.599999,0.0
2021-06-06,61.0,15.651,11.801,17.8,0.0
2021-06-07,63.0,17.801,13.000999,22.500002,0.0
2021-06-08,63.0,19.501,12.250999,12.200001,0.0
2021-06-09,61.0,20.301,12.750999,3.6,0.0
2021-06-10,51.0,21.601,12.151,0.70000005,0.0
2021-06-11,51.0,21.901,13.051,0.1,0.0
2021-06-12,53.0,23.451,14.901,2.4999998,0.0
2021-06-13,53.0,21.101,14.651,2.4,0.0
2021-06-14,0.0,23.401,12.000999,0.0,0.0
2021-06-15,1.0,25.201,14.151,0.0,0.0
2021-06-16,1.0,26.751,16.801,0.0,0.0
2021-06-17,51.0,27.451,17.501,0.5,0.0
2021-06-18,61.0,27.951,18.201,2.1,0.0
2021-06-19,53.0,28.251,18.001,0.8,0.0
2021-06-20,51.0,25.451,18.301,0.2,0.0
2021-06-21,63.0,23.001,15.500999,16.1,0.0
2021-06-22,63.0,20.801,14.401,11.2,0.0
2021-06-23,63.0,21.501,14.301,27.9,0.0
2021-06-24,51.0,19.701,12.750999,3.4,0.0
2021-06-25,51.0,18.001,12.951,1.6000001,0.0
2021-06-26,3.0,20.951,13.500999,0.0,0.0
2021-06-27,2.0,25.101,15.151,0.0,0.0
2021-06-28,53.0,26.301,16.001,2.9,0.0
2021-06-29,63.0,22.651,13.451,11.6,0.0
2021-06-30,63.0,17.801,10.351,17.6,0.0
2021-07-01,61.0,17.301,11.451,9.2,0.0
2021-07-02,51.0,20.601,12.000999,0.9000001,0.0
2021-07-03,61.0,22.451,12.451,5.3,0.0
2021-07-04,61.0,19.901,13.451,9.1,0.0
2021-07-05,51.0,20.351,11.801,0.1,0.0
2021-07-06,63.0,25.251,13.951,23.4,0.0
2021-07-07,61.0,17.501,14.801,13.7,0.0
2021-07-08,63.0,17.101,13.250999,27.099998,0.0
2021-07-09,63.0,19.601,12.500999,10.9000025,0.0
2021-07-10,51.0,22.251,12.301,0.8,0.0
2021-07-11,63.0,20.151,11.601,4.2999997,0.0
2021-07-12,55.0,24.251,12.651,1.2,0.0
2021-07-13,63.0,16.401,12.301,13.6,0.0
2021-07-14,53.0,18.351,11.151,2.6000004,0.0
2021-07-15,63.0,15.851,12.651,28.400003,0.0
2021-07-16,63.0,18.251,12.651,8.4,0.0
2021-07-17,63.0,18.701,13.851,19.4,0.0
2021-07-18,61.0,20.051,15.551,5.899999,0.0
2021-07-19,51.0,23.701,13.101,0.4,0.0
2021-07-20,51.0,22.651,13.901,0.70000005,0.0
2021-07-21,0.0,23.801,13.901,0.0,0.0
2021-07-22,1.0,24.301,15.301,0.0,0.0
2021-07-23,51.0,24.801,14.701,0.3,0.0
2021-07-24,65.0,23.101,16.901,14.900002,0.0
2021-07-25,63.0,19.251,14.201,17.9,0.0
2021-07-26,63.0,21.401,14.851,13.300002,0.0
2021-07-27,55.0,21.701,12.750999,6.7,0.0
2021-07-28,63.0,18.901,14.051,32.1,0.0
2021-07-29,51.0,22.551,13.750999,0.4,0.0
2021-07-30,61.0,25.001,14.801,5.6000004,0.0
2021-07-31,63.0,19.551,14.151,10.0,0.0
2021-08-01,63.0,14.651,11.651,27.5,0.0
2021-08-02,61.0,19.151,9.701,3.2,0.0
2021-08-03,63.0,19.251,10.951,10.799999,0.0
2021-08-04,61.0,15.151,11.801,9.299999,0.0
2021-08-05,63.0,19.551,12.500999,7.1,0.0
2021-08-06,53.0,20.551,11.901,2.0,0.0
2021-08-07,63.0,20.251,12.701,15.6,0.0
2021-08-08,61.0,16.651,11.601,2.2999997,0.0
2021-08-09,51.0,20.101,12.051,0.2,0.0
2021-08-10,1.0,22.801,13.301,0.0,0.0
2021-08-11,53.0,24.251,14.750999,1.9000001,0.0
2021-08-12,2.0,27.101,16.401,0.0,0.0
2021-08-13,51.0,27.601,17.751,0.70000005,0.0
2021-08-14,55.0,27.401,17.651,1.6,0.0
2021-08-15,61.0,27.101,18.851,3.8,0.0
2021-08-16,63.0,19.551,13.401,30.6,0.0
2021-08-17,55.0,17.401,11.451,4.1999993,0.0
2021-08-18,51.0,18.901,12.500999,0.3,0.0
2021-08-19,51.0,19.451,12.201,0.3,0.0
2021-08-20,51.0,21.501,14.451,1.4000001,0.0
2021-08-21,51.0,24.601,14.651,0.2,0.0
2021-08-22,63.0,21.151,14.000999,15.100002,0.0
2021-08-23,53.0,18.801,12.551,2.7,0.0
2021-08-24,51.0,17.401,11.750999,1.2,0.0
2021-08-25,51.0,18.001,10.401,0.1,0.0
2021-08-26,61.0,18.951,10.101,8.099999,0.0
2021-08-27,53.0,15.651,10.151,1.6000001,0.0
2021-08-28,63.0,14.701,8.901,16.400002,0.0
2021-08-29,63.0,13.701,9.201,20.1,0.0
2021-08-30,63.0,14.500999,11.551,16.2,0.0
2021-08-31,61.0,15.701,10.750999,7.699999,0.0
2021-09-01,1.0,18.601,7.5509996,0.0,0.0
2021-09-02,0.0,19.751,9.151,0.0,0.0
2021-09-03,2.0,20.601,10.401,0.0,0.0
2021-09-04,51.0,20.951,12.351,0.4,0.0
2021-09-05,0.0,21.351,12.101,0.0,0.0
2021-09-06,1.0,21.451,12.901,0.0,0.0
2021-09-07,1.0,20.551,12.551,0.0,0.0
2021-09-08,1.0,22.151,12.401,0.0,0.0
2021-09-09,55.0,21.201,14.500999,6.5,0.0
2021-09-10,55.0,20.551,13.651,6.1000004,0.0
2021-09-11,63.0,19.901,13.151,8.800001,0.0
2021-09-12,51.0,19.601,12.250999,0.1,0.0
2021-09-13,51.0,21.401,12.351,0.3,0.0
2021-09-14,2.0,23.601,15.201,0.0,0.0
2021-09-15,63.0,20.401,14.401,7.4,0.0
2021-09-16,53.0,19.301,13.651,4.3999996,0.0
2021-09-17,51.0,16.601,11.651,0.6,0.0
2021-09-18,3.0,17.701,9.601,0.0,0.0
2021-09-19,61.0,14.801,9.851,12.499999,0.0
2021-09-20,51.0,13.801,8.651,1.8000002,0.0
2021-09-21,3.0,15.401,8.101,0.0,0.0
2021-09-22,3.0,15.250999,7.851,0.0,0.0
2021-09-23,1.0,19.101,7.0509996,0.0,0.0
2021-09-24,1.0,19.901,10.500999,0.0,0.0
2021-09-25,51.0,21.001,10.301,0.2,0.0
2021-09-26,61.0,21.451,12.351,9.8,0.0
2021-09-27,51.0,19.551,9.551,0.8000001,0.0
2021-09-28,51.0,14.801,11.651,1.0,0.0
2021-09-29,61.0,17.151,9.750999,8.900001,0.0
2021-09-30,51.0,13.201,6.601,0.1,0.0
2021-10-01,1.0,18.001,6.4509997,0.0,0.0
2021-10-02,53.0,19.501,10.051,1.4000001,0.0
